"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2020年06月22日"

"***","調査又は集計していないもの"
"-","データが得られないもの"
"X","数値が秘匿されているもの"

"","","","","","A1101","","A110101","","A110102","","A1301","","A130101","","A130102","","A1302","","A130201","","A130202","","A1303","","A130301","","A130302",""
"調査年 コード","調査年","地域 コード","地域","/項目","A1101_総人口【人】","注釈","A110101_総人口（男）【人】","注釈","A110102_総人口（女）【人】","注釈","A1301_15歳未満人口【人】","注釈","A130101_15歳未満人口（男）【人】","注釈","A130102_15歳未満人口（女）【人】","注釈","A1302_15～64歳人口【人】","注釈","A130201_15～64歳人口（男）【人】","注釈","A130202_15～64歳人口（女）【人】","注釈","A1303_65歳以上人口【人】","注釈","A130301_65歳以上人口（男）【人】","注釈","A130302_65歳以上人口（女）【人】","注釈"
"2015100000","2015年度","40602","福岡県 添田町","","9,924","","4,617","","5,307","","1,060","","547","","513","","5,001","","2,486","","2,515","","3,863","","1,584","","2,279",""
"2015100000","2015年度","40604","福岡県 糸田町","","9,020","","4,073","","4,947","","1,159","","585","","574","","4,710","","2,257","","2,453","","3,142","","1,225","","1,917",""
"2015100000","2015年度","40605","福岡県 川崎町","","16,789","","7,604","","9,185","","2,166","","1,114","","1,052","","8,941","","4,241","","4,700","","5,663","","2,238","","3,425",""
"2015100000","2015年度","40608","福岡県 大任町","","5,176","","2,342","","2,834","","668","","340","","328","","2,722","","1,331","","1,391","","1,784","","669","","1,115",""
"2015100000","2015年度","40609","福岡県 赤村","","3,022","","1,410","","1,612","","364","","188","","176","","1,560","","772","","788","","1,098","","450","","648",""
"2015100000","2015年度","40610","福岡県 福智町","","22,871","","10,616","","12,255","","3,010","","1,581","","1,429","","12,363","","6,020","","6,343","","7,456","","2,984","","4,472",""
"2015100000","2015年度","40621","福岡県 苅田町","","34,963","","17,646","","17,317","","4,990","","2,563","","2,427","","21,210","","11,088","","10,122","","8,251","","3,532","","4,719",""
"2015100000","2015年度","40625","福岡県 みやこ町","","20,243","","9,382","","10,861","","2,246","","1,118","","1,128","","10,409","","5,129","","5,280","","7,583","","3,132","","4,451",""
"2015100000","2015年度","40642","福岡県 吉富町","","6,627","","3,077","","3,550","","984","","504","","480","","3,654","","1,772","","1,882","","1,987","","800","","1,187",""
"2015100000","2015年度","40646","福岡県 上毛町","","7,458","","3,509","","3,949","","981","","505","","476","","3,962","","1,955","","2,007","","2,506","","1,044","","1,462",""
"2015100000","2015年度","40647","福岡県 築上町","","18,587","","8,896","","9,691","","2,232","","1,150","","1,082","","9,959","","5,142","","4,817","","6,367","","2,583","","3,784",""
"2015100000","2015年度","41201","佐賀県 佐賀市","","236,372","","111,453","","124,919","","32,324","","16,533","","15,791","","141,105","","68,675","","72,430","","60,734","","24,971","","35,763",""
"2015100000","2015年度","41202","佐賀県 唐津市","","122,785","","57,547","","65,238","","17,235","","8,914","","8,321","","69,052","","33,661","","35,391","","35,842","","14,625","","21,217",""
"2015100000","2015年度","41203","佐賀県 鳥栖市","","72,902","","34,799","","38,103","","11,946","","6,131","","5,815","","44,240","","21,570","","22,670","","16,200","","6,813","","9,387",""
"2015100000","2015年度","41204","佐賀県 多久市","","19,749","","9,146","","10,603","","2,367","","1,139","","1,228","","10,981","","5,440","","5,541","","6,300","","2,512","","3,788",""
"2015100000","2015年度","41205","佐賀県 伊万里市","","55,238","","26,395","","28,843","","8,151","","4,139","","4,012","","31,230","","15,818","","15,412","","15,782","","6,394","","9,388",""
"2015100000","2015年度","41206","佐賀県 武雄市","","49,062","","23,178","","25,884","","6,795","","3,487","","3,308","","28,037","","13,854","","14,183","","14,069","","5,749","","8,320",""
"2015100000","2015年度","41207","佐賀県 鹿島市","","29,684","","13,920","","15,764","","4,188","","2,187","","2,001","","16,815","","8,136","","8,679","","8,662","","3,581","","5,081",""
"2015100000","2015年度","41208","佐賀県 小城市","","44,259","","20,823","","23,436","","6,553","","3,297","","3,256","","26,194","","12,719","","13,475","","11,387","","4,751","","6,636",""
"2015100000","2015年度","41209","佐賀県 嬉野市","","27,336","","12,667","","14,669","","3,431","","1,769","","1,662","","15,268","","7,432","","7,836","","8,610","","3,457","","5,153",""
"2015100000","2015年度","41210","佐賀県 神埼市","","31,842","","15,172","","16,670","","4,311","","2,227","","2,084","","18,371","","9,110","","9,261","","9,063","","3,777","","5,286",""
"2015100000","2015年度","41327","佐賀県 吉野ヶ里町","","16,411","","8,136","","8,275","","2,506","","1,314","","1,192","","10,051","","5,142","","4,909","","3,599","","1,543","","2,056",""
"2015100000","2015年度","41341","佐賀県 基山町","","17,501","","8,266","","9,235","","2,149","","1,087","","1,062","","10,502","","5,026","","5,476","","4,754","","2,081","","2,673",""
"2015100000","2015年度","41345","佐賀県 上峰町","","9,283","","4,379","","4,904","","1,490","","771","","719","","5,621","","2,684","","2,937","","2,172","","924","","1,248",""
"2015100000","2015年度","41346","佐賀県 みやき町","","25,278","","11,969","","13,309","","2,998","","1,537","","1,461","","13,945","","6,869","","7,076","","8,335","","3,563","","4,772",""
"2015100000","2015年度","41387","佐賀県 玄海町","","5,902","","3,035","","2,867","","840","","433","","407","","3,402","","1,887","","1,515","","1,659","","714","","945",""
"2015100000","2015年度","41401","佐賀県 有田町","","20,148","","9,356","","10,792","","2,744","","1,381","","1,363","","11,050","","5,420","","5,630","","6,347","","2,550","","3,797",""
"2015100000","2015年度","41423","佐賀県 大町町","","6,777","","3,077","","3,700","","735","","361","","374","","3,611","","1,762","","1,849","","2,430","","953","","1,477",""
"2015100000","2015年度","41424","佐賀県 江北町","","9,583","","4,497","","5,086","","1,360","","710","","650","","5,644","","2,771","","2,873","","2,578","","1,016","","1,562",""
"2015100000","2015年度","41425","佐賀県 白石町","","23,941","","11,133","","12,808","","2,961","","1,525","","1,436","","13,226","","6,543","","6,683","","7,745","","3,060","","4,685",""
"2015100000","2015年度","41441","佐賀県 太良町","","8,779","","4,125","","4,654","","1,038","","521","","517","","4,674","","2,326","","2,348","","3,067","","1,278","","1,789",""
"2015100000","2015年度","42201","長崎県 長崎市","","429,508","","198,716","","230,792","","50,265","","25,512","","24,753","","249,601","","119,702","","129,899","","122,974","","49,606","","73,368",""
"2015100000","2015年度","42202","長崎県 佐世保市","","255,439","","120,198","","135,241","","33,765","","17,204","","16,561","","146,170","","72,240","","73,930","","73,685","","29,830","","43,855",""
"2015100000","2015年度","42203","長崎県 島原市","","45,436","","20,999","","24,437","","5,872","","3,009","","2,863","","24,719","","11,928","","12,791","","14,811","","6,045","","8,766",""
"2015100000","2015年度","42204","長崎県 諫早市","","138,078","","65,029","","73,049","","18,921","","9,798","","9,123","","81,661","","39,678","","41,983","","37,472","","15,537","","21,935",""
"2015100000","2015年度","42205","長崎県 大村市","","92,757","","43,938","","48,819","","15,141","","7,782","","7,359","","55,972","","26,956","","29,016","","21,353","","9,003","","12,350",""
"2015100000","2015年度","42207","長崎県 平戸市","","31,920","","14,874","","17,046","","3,720","","1,885","","1,835","","16,276","","8,240","","8,036","","11,914","","4,740","","7,174",""
"2015100000","2015年度","42208","長崎県 松浦市","","23,309","","11,164","","12,145","","2,987","","1,537","","1,450","","12,541","","6,501","","6,040","","7,762","","3,112","","4,650",""
"2015100000","2015年度","42209","長崎県 対馬市","","31,457","","15,361","","16,096","","4,122","","2,158","","1,964","","16,651","","8,742","","7,909","","10,675","","4,452","","6,223",""
"2015100000","2015年度","42210","長崎県 壱岐市","","27,103","","12,860","","14,243","","3,736","","1,905","","1,831","","13,749","","6,992","","6,757","","9,615","","3,961","","5,654",""
"2015100000","2015年度","42211","長崎県 五島市","","37,327","","17,339","","19,988","","4,146","","2,107","","2,039","","19,353","","9,625","","9,728","","13,710","","5,540","","8,170",""
"2015100000","2015年度","42212","長崎県 西海市","","28,691","","14,032","","14,659","","3,193","","1,643","","1,550","","15,040","","7,998","","7,042","","9,805","","4,043","","5,762",""
"2015100000","2015年度","42213","長崎県 雲仙市","","44,115","","20,847","","23,268","","5,530","","2,852","","2,678","","24,559","","12,257","","12,302","","13,978","","5,710","","8,268",""
"2015100000","2015年度","42214","長崎県 南島原市","","46,535","","21,574","","24,961","","5,476","","2,752","","2,724","","24,118","","11,812","","12,306","","16,866","","6,973","","9,893",""
"2015100000","2015年度","42307","長崎県 長与町","","42,548","","20,090","","22,458","","6,509","","3,390","","3,119","","26,015","","12,341","","13,674","","9,890","","4,279","","5,611",""
"2015100000","2015年度","42308","長崎県 時津町","","29,804","","14,326","","15,478","","4,803","","2,606","","2,197","","18,121","","8,766","","9,355","","6,854","","2,936","","3,918",""
"2015100000","2015年度","42321","長崎県 東彼杵町","","8,298","","3,886","","4,412","","930","","471","","459","","4,560","","2,265","","2,295","","2,805","","1,149","","1,656",""
"2015100000","2015年度","42322","長崎県 川棚町","","14,067","","6,656","","7,411","","1,915","","996","","919","","7,942","","3,894","","4,048","","4,125","","1,721","","2,404",""
"2015100000","2015年度","42323","長崎県 波佐見町","","14,891","","7,079","","7,812","","2,046","","1,055","","991","","8,556","","4,234","","4,322","","4,267","","1,776","","2,491",""
"2015100000","2015年度","42383","長崎県 小値賀町","","2,560","","1,172","","1,388","","229","","101","","128","","1,162","","575","","587","","1,169","","496","","673",""
"2015100000","2015年度","42391","長崎県 佐々町","","13,626","","6,426","","7,200","","2,203","","1,132","","1,071","","7,882","","3,793","","4,089","","3,539","","1,499","","2,040",""
"2015100000","2015年度","42411","長崎県 新上五島町","","19,718","","9,197","","10,521","","2,053","","1,035","","1,018","","10,214","","5,170","","5,044","","7,417","","2,973","","4,444",""
"2015100000","2015年度","43100","熊本県 熊本市","","740,822","","348,470","","392,352","","103,433","","52,754","","50,679","","452,822","","218,329","","234,493","","177,325","","73,367","","103,958",""
"2015100000","2015年度","43101","熊本県 熊本市 中央区","","186,300","","87,044","","99,256","","21,858","","10,979","","10,879","","119,352","","57,416","","61,936","","40,881","","16,319","","24,562",""
"2015100000","2015年度","43102","熊本県 熊本市 東区","","190,451","","90,096","","100,355","","29,224","","15,064","","14,160","","119,073","","57,140","","61,933","","40,933","","17,255","","23,678",""
"2015100000","2015年度","43103","熊本県 熊本市 西区","","93,171","","43,494","","49,677","","11,596","","5,913","","5,683","","54,722","","26,516","","28,206","","26,247","","10,675","","15,572",""
"2015100000","2015年度","43104","熊本県 熊本市 南区","","127,769","","59,975","","67,794","","20,291","","10,379","","9,912","","75,193","","36,058","","39,135","","31,718","","13,248","","18,470",""
"2015100000","2015年度","43105","熊本県 熊本市 北区","","143,131","","67,861","","75,270","","20,464","","10,419","","10,045","","84,482","","41,199","","43,283","","37,546","","15,870","","21,676",""
"2015100000","2015年度","43202","熊本県 八代市","","127,472","","59,221","","68,251","","15,775","","8,046","","7,729","","70,779","","34,429","","36,350","","40,424","","16,500","","23,924",""
"2015100000","2015年度","43203","熊本県 人吉市","","33,880","","15,625","","18,255","","4,356","","2,226","","2,130","","17,804","","8,731","","9,073","","11,633","","4,615","","7,018",""
"2015100000","2015年度","43204","熊本県 荒尾市","","53,407","","24,887","","28,520","","6,813","","3,482","","3,331","","29,141","","14,240","","14,901","","17,377","","7,133","","10,244",""
"2015100000","2015年度","43205","熊本県 水俣市","","25,411","","11,693","","13,718","","2,984","","1,538","","1,446","","13,148","","6,461","","6,687","","9,272","","3,691","","5,581",""
"2015100000","2015年度","43206","熊本県 玉名市","","66,782","","31,348","","35,434","","8,477","","4,368","","4,109","","37,301","","18,201","","19,100","","20,826","","8,682","","12,144",""
"2015100000","2015年度","43208","熊本県 山鹿市","","52,264","","24,495","","27,769","","6,332","","3,257","","3,075","","27,848","","13,726","","14,122","","18,054","","7,497","","10,557",""
"2015100000","2015年度","43210","熊本県 菊池市","","48,167","","22,984","","25,183","","6,374","","3,276","","3,098","","26,798","","13,344","","13,454","","14,820","","6,271","","8,549",""
"2015100000","2015年度","43211","熊本県 宇土市","","37,026","","17,679","","19,347","","5,227","","2,686","","2,541","","21,439","","10,560","","10,879","","10,299","","4,397","","5,902",""
"2015100000","2015年度","43212","熊本県 上天草市","","27,006","","12,550","","14,456","","2,993","","1,525","","1,468","","13,849","","6,801","","7,048","","10,127","","4,204","","5,923",""
